DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,schedule_title,guestname,daily_corner,weekly_corner,dau_today,dau_pw,dau_wow,dau_yday,wau_today,wau_pw,mau_today,mau_pw,new_today,new_pw,new_wow,new_pct,react_today,react_pw,react_wow,react_pct,react_rate,react_rate_pw,react_rate_diff,churn_rate,churn_rate_pw,churn_diff,dau_1min,dau_10min,deep_rate,deep_rate_pw,deep_rate_diff,d1_ret,d1_ret_pw,d1_diff,d7_ret,d7_ret_pw,d7_diff,new_d1_ret,new_d1_ret_pw,new_d1_diff,new_d7_ret,new_d7_ret_pw,new_d7_diff,engage_rate,engage_rate_pw,engage_diff,habit_rate,habit_rate_pw,habit_diff,dau_week,dau_week_pw,dau_week_wow,new_week,new_week_pw,new_week_wow,new_week_pct,react_week,react_week_pw,react_week_wow,react_week_pct,react_rate_week,react_rate_week_pw,react_rate_week_diff,churn_week,churn_week_pw,churn_week_diff,wau_1min,wau_10min,deep_rate_week,deep_rate_week_pw,deep_rate_week_diff,w1_ret,w1_ret_pw,w1_diff,new_w1_ret,new_w1_ret_pw,new_w1_diff,engage_week,engage_week_pw,engage_week_diff,habit_week,habit_week_pw,habit_week_diff,dau_mon,dau_mon_pw,dau_mon_wow,new_mon,new_mon_pw,new_mon_wow,new_mon_pct,react_mon,react_mon_pw,react_mon_wow,react_mon_pct,react_rate_mon,react_rate_mon_pw,react_rate_mon_diff,churn_mon,churn_mon_pw,churn_mon_diff,mau_1min,mau_10min,deep_rate_mon,deep_rate_mon_pw,deep_rate_mon_diff,m1_ret,m1_ret_pw,m1_diff,new_m1_ret,new_m1_ret_pw,new_m1_diff,engage_mon,engage_mon_pw,engage_mon_diff,habit_mon,habit_mon_pw,habit_mon_diff,dau_week_avg,dau_mon_avg,wau_mon_avg
2026/04/01,2026/03/23,2026/03/01,T00,,,,,,,189956,193503,-1.8,190548,359053,352276,633156,637338,7196,3940,82.6,3.8,34035,43602,-21.9,17.9,0,0,0.0,28.6,26.7,1.9,175072,159233,91.0,92.0,-1.0,71.11,73.08,-2.0,67.98,69.19,-1.2,29.77,21.76,8.0,13.63,12.52,1.1,3.1,2.2,0.9,,,,353056,354729,-0.5,27145,29072,-6.6,7.7,46428,40846,13.7,13.2,0,0,0.0,27.3,,,318560,291663,91.6,91.1,0.5,72.75,72.45,0.3,3.80,3.76,0.0,3.6,3.4,0.2,,,,642740,,,127759,,,19.9,,,,,,,,,,,547853,484155,88.4,,,81.68,,,5.54,,,5.0,,,0.4,,,169541,165441,352856
2026/04/02,2026/03/23,2026/03/01,F00,,,,,,,141124,142101,-0.7,139013,280920,277474,520598,521877,5559,2930,89.7,3.9,26209,31923,-17.9,18.6,0,0,0.0,26.8,25.7,1.1,124444,112164,90.1,90.8,-0.7,67.88,69.23,-1.4,63.89,66.25,-2.4,23.85,22.09,1.8,10.44,12.00,-1.6,2.1,1.9,0.2,,,,278862,280666,-0.6,18664,20464,-8.8,6.7,33011,29201,13.0,11.8,0,0,0.0,25.3,,,240897,217796,90.4,90.0,0.4,69.92,69.77,0.2,2.83,2.92,-0.1,3.0,3.1,-0.1,,,,527402,,,90724,,,17.2,,,,,,,,,,,437281,384331,87.9,,,80.69,,,4.22,,,4.3,,,0.3,,,123715,120573,278137
2026/04/02,2026/03/23,2026/03/01,F01,딘딘의 뮤직하이,2300,,,,,7343,7674,-4.3,7485,23060,23043,63528,64038,337,178,89.3,4.6,1018,1272,-20.0,13.9,0,0,0.0,9.0,7.6,1.4,5768,4836,83.8,84.4,-0.6,40.53,44.9,-4.4,34.86,38.59,-3.7,13.67,10.19,3.5,5.62,2.89,2.7,1.2,1.0,0.2,,,,23060,23033,0.1,1353,1484,-8.8,5.9,707,633,11.7,3.1,0,0,0.0,17.3,,,18232,15058,82.6,82.9,-0.3,44.51,44.69,-0.2,1.35,0.65,0.7,1.8,1.3,0.5,,,,64552,,,7041,,,10.9,,,,,,,,,,,48070,38625,80.4,,,59.64,,,0.88,,,1.7,,,0.1,,,7018,6949,22939
2026/04/02,2026/03/23,2026/03/01,F02,애프터 클럽,0100,,,,,3771,4059,-7.1,3525,12887,12807,35805,36595,117,87,34.5,3.1,237,285,-16.8,6.3,0,0,0.0,20.7,20.5,0.2,3009,2581,85.8,85.8,0.0,40.43,43.54,-3.1,34.07,37.9,-3.8,1.10,8.05,-7.0,0.00,1.71,-1.7,1.0,0.5,0.5,,,,12758,12814,-0.4,595,684,-13.0,4.7,633,572,10.7,5.0,0,0,0.0,17.4,,,9928,8451,85.1,85.2,-0.1,43.77,44.02,-0.2,0.44,0.54,-0.1,1.1,0.9,0.2,,,,36981,,,3056,,,8.3,,,,,,,,,,,27114,22428,82.7,,,58.60,,,0.64,,,1.0,,,0.0,,,3856,3848,12777
2026/04/02,2026/03/23,2026/03/01,F03,파워 스테이션,0300,,,,,3344,3687,-9.3,3263,10600,11016,29609,30102,74,55,34.5,2.2,258,317,-18.6,7.7,0,0,0.0,17.4,18.5,-1.1,2820,2365,83.9,83.2,0.7,44.59,46.42,-1.8,38.51,43.16,-4.6,9.23,6.00,3.2,3.64,0.00,3.6,0.5,0.4,0.1,,,,11135,10939,1.8,454,577,-21.3,4.1,515,407,26.5,4.6,0,0,0.0,15.1,,,8915,7522,84.4,83.7,0.7,45.24,45.18,0.1,0.87,0.63,0.2,0.6,0.5,0.1,,,,30312,,,2200,,,7.3,,,,,,,,,,,22830,18823,82.4,,,59.80,,,0.62,,,0.6,,,0.0,,,3460,3329,10865
2026/04/02,2026/03/23,2026/03/01,F04,이인권의 펀펀투데이,0500,,,,,18147,19080,-4.9,17743,41120,41416,88721,87735,269,160,68.1,1.5,1739,2157,-19.4,9.6,0,0,0.0,15.6,13.2,2.4,15686,11636,74.2,74.6,-0.4,60.23,63.3,-3.1,55.34,59.69,-4.3,14.77,24.18,-9.4,3.13,19.30,-16.2,0.7,0.6,0.1,,,,42498,41868,1.5,918,1080,-15.0,2.2,1783,1459,22.2,4.2,0,0,0.0,10.3,,,34967,27506,78.7,78.7,0.0,61.60,62.01,-0.4,3.52,3.43,0.1,1.2,1.2,0.0,,,,89279,,,4664,,,5.2,,,,,,,,,,,70725,53519,75.7,,,74.33,,,4.08,,,1.5,,,0.0,,,15978,15193,41305
2026/04/02,2026/03/23,2026/03/01,F05,김영철의 파워FM,0700,,,,,60082,63017,-4.7,58990,116331,116379,218431,218211,920,516,78.3,1.5,7461,9015,-17.2,12.4,0,0,0.0,18.0,15.8,2.2,55024,46920,85.3,85.4,-0.1,68.51,70.95,-2.4,63.91,68.37,-4.5,21.68,22.57,-0.9,10.47,17.17,-6.7,1.8,1.6,0.2,,,,119079,119877,-0.7,3000,3176,-5.5,2.5,7071,6411,10.3,5.9,0,0,0.0,13.8,,,105713,92041,87.1,86.6,0.5,69.79,71.27,-1.5,2.14,2.27,-0.1,2.3,2.4,-0.1,,,,220061,,,15015,,,6.8,,,,,,,,,,,187479,156332,83.4,,,79.72,,,3.52,,,3.3,,,0.1,,,50735,48068,117087
2026/04/02,2026/03/23,2026/03/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,41467,43297,-4.2,38914,102527,102830,213662,216024,849,494,71.9,2.0,5556,6788,-18.1,13.4,0,0,0.0,19.0,17.9,1.1,37458,32448,86.6,87.3,-0.7,60.90,61.34,-0.4,55.82,58.78,-3.0,17.66,16.93,0.7,8.70,9.71,-1.0,0.9,0.8,0.1,,,,101600,104737,-3.0,2873,3395,-15.4,2.8,6452,6209,3.9,6.4,0,0,0.0,15.2,,,88412,76708,86.8,85.8,1.0,61.52,63.93,-2.4,0.44,0.86,-0.4,1.4,1.6,-0.2,,,,218497,,,15309,,,7.0,,,,,,,,,,,183117,155244,84.8,,,76.73,,,1.69,,,1.9,,,0.1,,,38007,37156,103461
2026/04/02,2026/03/23,2026/03/01,F07,박하선의 씨네타운,1100,,,,,28181,29290,-3.8,27560,73113,73201,161590,162993,618,262,135.9,2.2,3433,4318,-20.5,12.2,0,0,0.0,16.9,17.1,-0.2,25460,22083,86.7,87.8,-1.1,58.56,58.39,0.2,54.08,56.47,-2.4,17.13,15.41,1.7,11.07,11.15,-0.1,0.4,0.3,0.1,,,,72025,72241,-0.3,1968,2219,-11.3,2.7,4118,3655,12.7,5.7,0,0,0.0,13.1,,,62662,53312,85.1,85.0,0.1,58.90,59.66,-0.8,0.27,0.18,0.1,0.8,0.8,0.0,,,,166013,,,10397,,,6.3,,,,,,,,,,,139172,115380,82.9,,,72.48,,,1.05,,,1.0,,,0.1,,,25508,24953,72603
2026/04/02,2026/03/23,2026/03/01,F08,12시엔 주현영,1200,,,,,35210,36925,-4.6,34829,91294,91876,206435,208292,1069,533,100.6,3.0,4840,6422,-24.6,13.7,0,0,0.0,19.7,18.9,0.8,30844,26420,85.7,85.3,0.4,55.94,56.93,-1.0,51.77,54.48,-2.7,14.05,16.18,-2.1,7.88,10.43,-2.5,0.8,0.6,0.2,,,,91506,91775,-0.3,3315,3552,-6.7,3.6,6068,5296,14.6,6.6,0,0,0.0,15.4,,,76523,63564,83.1,82.9,0.2,58.07,57.96,0.1,0.62,0.72,-0.1,1.0,1.0,0.0,,,,211013,,,17086,,,8.1,,,,,,,,,,,171951,138922,80.8,,,73.17,,,1.40,,,1.3,,,0.1,,,31619,30925,91526
2026/04/02,2026/03/23,2026/03/01,F09,두시탈출 컬투쇼,1400,,,,,46007,44659,3.0,44625,109939,109133,240360,240714,1806,699,158.4,3.9,7645,8714,-12.3,16.6,0,0,0.0,23.5,21.3,2.2,42148,37175,88.2,90.3,-2.1,57.25,58.95,-1.7,54.49,56.03,-1.5,19.49,15.11,4.4,10.16,9.79,0.4,1.0,1.3,-0.3,,,,108456,109147,-0.6,4618,4995,-7.5,4.3,9098,8118,12.1,8.4,0,0,0.0,18.8,,,97180,85949,88.4,88.3,0.1,60.00,58.98,1.0,0.76,0.75,0.0,1.6,1.6,0.0,,,,243807,,,24501,,,10.0,,,,,,,,,,,211745,183454,86.6,,,75.04,,,1.45,,,2.2,,,0.1,,,38245,37460,108613
2026/04/02,2026/03/23,2026/03/01,F10,황제파워,1600,,,,,41357,41388,-0.1,40033,96344,96644,208063,209149,1034,510,102.7,2.5,5697,7124,-20.0,13.8,0,0,0.0,18.3,18.5,-0.2,37148,31913,85.9,85.7,0.2,57.03,57.4,-0.4,53.27,54.68,-1.4,21.49,16.85,4.6,10.59,10.31,0.3,1.4,1.2,0.2,,,,97517,98010,-0.5,3314,3616,-8.4,3.4,5950,5276,12.8,6.1,0,0,0.0,14.5,,,85550,72988,85.3,85.5,-0.2,61.07,61.09,0.0,0.72,0.58,0.1,2.1,2.1,0.0,,,,210984,,,17346,,,8.2,,,,,,,,,,,178817,150177,84.0,,,74.77,,,0.80,,,2.6,,,0.1,,,34323,33476,96822
2026/04/02,2026/03/23,2026/03/01,F11,박소현의 러브게임,1800,,,,,28854,29683,-2.8,27635,73857,74986,164534,164965,792,310,155.5,2.7,4102,5336,-23.1,14.2,0,0,0.0,19.0,19.5,-0.5,25678,20877,81.3,82.4,-1.1,50.41,49.96,0.4,45.79,48.74,-3.0,19.23,15.46,3.8,8.06,9.09,-1.0,1.2,1.0,0.2,,,,76801,75852,1.3,2488,2666,-6.7,3.2,4185,3514,19.1,5.4,0,0,0.0,13.7,,,66254,55334,83.5,84.0,-0.5,59.89,59.30,0.6,0.68,0.56,0.1,1.3,1.4,-0.1,,,,166988,,,12870,,,7.7,,,,,,,,,,,139445,114918,82.4,,,74.18,,,1.21,,,1.8,,,0.1,,,25428,24602,75005
2026/04/02,2026/03/23,2026/03/01,F12,웬디의 영스트리트,2000,,,,,13438,14670,-8.4,13027,44578,44633,119008,119750,533,280,90.4,4.0,2119,2762,-23.3,15.8,0,0,0.0,21.5,21.4,0.1,10720,8323,77.6,78.5,-0.9,37.30,39.75,-2.5,32.49,37.62,-5.1,11.07,13.02,-1.9,5.71,5.37,0.3,1.3,0.8,0.5,,,,45906,45026,2.0,2243,2311,-2.9,4.9,2569,2096,22.6,5.6,0,0,0.0,15.5,,,35603,27925,78.4,78.3,0.1,47.68,46.39,1.3,0.82,0.56,0.3,1.4,1.2,0.2,,,,122293,,,13060,,,10.7,,,,,,,,,,,91012,70249,77.2,,,65.19,,,1.16,,,1.7,,,0.1,,,13171,12834,44914
2026/04/02,2026/03/23,2026/03/01,F13,배성재의 텐,2200,,,,,7485,7886,-5.1,7620,24278,24428,67871,67869,302,169,78.7,4.0,1161,1394,-16.7,15.5,0,0,0.0,18.5,16.3,2.2,5729,4519,78.9,80.5,-1.6,35.52,40.67,-5.1,30.97,36.35,-5.4,11.02,9.30,1.7,3.55,3.76,-0.2,1.0,0.5,0.5,,,,24787,24156,2.6,1226,1236,-0.8,4.9,1215,1060,14.6,4.9,0,0,0.0,15.8,,,19675,15611,79.3,79.2,0.1,43.32,42.93,0.4,1.21,0.69,0.5,1.3,1.1,0.2,,,,68560,,,6049,,,8.8,,,,,,,,,,,51606,39752,77.0,,,59.60,,,1.01,,,1.4,,,0.1,,,7086,6781,24261
2026/04/02,2026/03/23,2026/03/01,G00,,,,,,,24682,28156,-12.3,26754,77767,76097,193403,192384,1432,918,56.0,5.8,4639,6073,-23.6,18.8,0,0,0.0,29.8,26.0,3.8,14796,11702,79.1,81.3,-2.2,41.52,50.24,-8.7,35.99,45.6,-9.6,14.90,14.36,0.5,4.47,7.13,-2.7,0.4,0.1,0.3,,,,77689,76962,0.9,5866,6159,-4.8,7.6,6555,5655,15.9,8.4,0,0,0.0,21.4,,,44144,35216,79.8,79.2,0.6,51.23,50.92,0.3,1.69,1.76,-0.1,0.3,0.3,0.0,,,,195873,,,28223,,,14.4,,,,,,,,,,,99523,75516,75.9,,,66.86,,,2.61,,,0.4,,,0.1,,,25187,24317,76539
2026/04/02,2026/03/23,2026/03/01,L00,,,,,,,117121,110302,6.2,116770,249030,235103,458670,453271,4572,2242,103.9,3.9,22491,25502,-11.8,19.2,0,0,0.0,27.6,27.2,0.4,73341,61427,83.8,84.7,-0.9,63.37,63.62,-0.2,60.10,60.12,0.0,24.32,21.70,2.6,11.46,12.77,-1.3,2.3,1.3,1.0,,,,237268,236293,0.4,14854,15341,-3.2,6.3,28161,24458,15.1,11.9,0,0,0.0,24.9,,,146264,119406,81.6,81.7,-0.1,68.13,67.48,0.6,4.42,3.92,0.5,2.3,2.0,0.3,,,,463475,,,71514,,,15.4,,,,,,,,,,,284316,217387,76.5,,,80.67,,,6.79,,,2.8,,,0.3,,,98886,96545,235810
2026/04/02,2026/03/23,2026/03/01,L01,YESTERDAY 20,0000,,,,,5792,5794,0.0,6048,18822,18323,48833,49118,136,71,91.5,2.3,215,252,-14.7,3.7,0,0,0.0,24.2,20.4,3.8,4152,3361,80.9,80.7,0.2,37.55,42.94,-5.4,34.62,37.84,-3.2,8.09,9.21,-1.1,2.82,3.61,-0.8,2.8,1.4,1.4,,,,17801,18073,-1.5,630,723,-12.9,3.5,1004,981,2.3,5.6,0,0,0.0,17.1,,,12629,10086,79.9,80.8,-0.9,46.82,46.62,0.2,2.35,1.97,0.4,1.9,1.5,0.4,,,,49849,,,3233,,,6.5,,,,,,,,,,,33104,25593,77.3,,,62.79,,,2.92,,,1.7,,,0.0,,,5502,5561,18167
2026/04/02,2026/03/23,2026/03/01,L02,Love20(재),0200,,,,,3633,3743,-2.9,3431,11672,11833,31604,32201,98,58,69.0,2.7,374,456,-18.0,10.3,0,0,0.0,21.0,21.4,-0.4,3062,2688,87.8,88.8,-1.0,39.46,41.83,-2.4,34.44,38.28,-3.8,10.67,2.13,8.5,3.45,0.79,2.7,1.6,0.7,0.9,,,,11499,11625,-1.1,377,515,-26.8,3.3,695,556,25.0,6.0,0,0,0.0,16.9,,,9030,7810,86.5,86.5,0.0,45.56,45.24,0.3,1.75,1.45,0.3,1.1,0.9,0.2,,,,32345,,,2077,,,6.4,,,,,,,,,,,24119,20336,84.3,,,61.50,,,1.27,,,1.2,,,0.0,,,3526,3513,11708
2026/04/02,2026/03/23,2026/03/01,L03,OLDIES 20(재),0400,,,,,8468,8240,2.8,8209,22127,21928,51847,51585,130,81,60.5,1.5,842,1014,-17.0,9.9,0,0,0.0,16.3,16.3,0.0,5719,3724,65.1,66.3,-1.2,48.42,49.15,-0.7,44.72,46.33,-1.6,20.33,11.11,9.2,6.17,3.75,2.4,0.8,0.2,0.6,,,,22316,21940,1.7,435,476,-8.6,1.9,1056,770,37.1,4.7,0,0,0.0,11.5,,,15067,10718,71.1,71.5,-0.4,54.94,54.28,0.7,1.89,2.11,-0.2,0.5,0.5,0.0,,,,52374,,,2320,,,4.4,,,,,,,,,,,35067,24731,70.5,,,70.45,,,2.00,,,0.7,,,0.1,,,7148,6942,21749
2026/04/02,2026/03/23,2026/03/01,L04,,,,,,,0,0,,0,0,0,0,0,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,,,0,,,,,,,,,,,,,,0,0,,,,0,,,0,,,0,,,0,,,0,0,0
2026/04/02,2026/03/23,2026/03/01,L05,고현준의 뉴스 브리핑,0600,,,,,21977,20813,5.6,21463,37937,36502,73052,70785,228,112,103.6,1.0,2031,2278,-10.8,9.2,0,0,0.0,12.6,12.6,0.0,18130,15310,84.4,84.6,-0.2,67.06,67.75,-0.7,64.44,65.03,-0.6,23.68,21.57,2.1,15.18,15.00,0.2,0.6,0.4,0.2,,,,39122,38482,1.7,524,501,4.6,1.3,1124,930,20.9,2.9,0,0,0.0,8.7,,,30356,26262,86.5,86.3,0.2,68.22,68.12,0.1,1.20,0.79,0.4,0.6,0.7,-0.1,,,,71984,,,2950,,,4.1,,,,,,,,,,,51479,41678,81.0,,,80.18,,,2.58,,,1.1,,,0.1,,,14875,14151,36859
2026/04/02,2026/03/23,2026/03/01,L06,김태현의 정치쇼,0700,,,,,41892,38951,7.6,40691,81163,76426,163189,158938,735,331,122.1,1.8,5393,5923,-8.9,12.9,0,0,0.0,17.5,17.2,0.3,25180,18800,74.7,75.8,-1.1,58.31,58.85,-0.5,55.16,55.38,-0.2,20.06,20.52,-0.5,9.37,11.56,-2.2,0.7,0.6,0.1,,,,83554,83622,-0.1,1716,1702,0.8,2.1,3463,3071,12.8,4.1,0,0,0.0,12.5,,,47586,35767,75.2,75.2,0.0,64.41,65.53,-1.1,2.23,1.75,0.5,0.7,0.7,0.0,,,,161569,,,8973,,,5.6,,,,,,,,,,,87805,59604,67.9,,,78.39,,,3.35,,,1.0,,,0.0,,,27740,26537,78586
2026/04/02,2026/03/23,2026/03/01,L07,이숙영의 러브FM,0900,,,,,26666,26194,1.8,25666,58497,56463,136390,137305,628,360,74.4,2.4,3991,4698,-15.0,15.0,0,0,0.0,21.3,20.4,0.9,19620,15441,78.7,78.9,-0.2,50.82,52.17,-1.4,48.54,49.25,-0.7,13.68,11.50,2.2,5.00,7.58,-2.6,1.7,1.3,0.4,,,,62705,63617,-1.4,1535,1700,-9.7,2.4,2549,2473,3.1,4.1,0,0,0.0,14.2,,,42460,33115,78.0,77.9,0.1,56.20,57.10,-0.9,0.94,0.95,0.0,1.3,1.3,0.0,,,,137612,,,7888,,,5.7,,,,,,,,,,,86063,62652,72.8,,,72.16,,,1.24,,,1.6,,,0.0,,,18524,18040,58693
2026/04/02,2026/03/23,2026/03/01,L08,박연미의 목돈연구소,1100,,,,,18243,17615,3.6,17649,53730,49962,123333,121105,444,168,164.3,2.4,2690,3015,-10.8,14.7,0,0,0.0,19.2,19.7,-0.5,14929,12551,84.1,84.2,-0.1,50.34,49.71,0.6,47.56,47.44,0.1,14.22,11.36,2.9,7.74,6.90,0.8,0.9,0.6,0.3,,,,49327,49034,0.6,1211,1386,-12.6,2.5,2867,2456,16.7,5.8,0,0,0.0,13.3,,,36124,29432,81.5,81.7,-0.2,53.69,53.42,0.3,0.43,0.44,0.0,0.9,0.9,0.0,,,,126043,,,7134,,,5.7,,,,,,,,,,,81299,62359,76.7,,,68.52,,,1.25,,,1.1,,,0.0,,,15643,15346,49622
2026/04/02,2026/03/23,2026/03/01,L09,유민상의 배고픈 라디오,1200,,,,,22531,22043,2.2,22905,70035,66669,166541,164893,717,311,130.5,3.2,3608,4342,-16.9,16.0,0,0,0.0,22.6,22.7,-0.1,15594,11949,76.6,77.4,-0.8,42.86,43.86,-1.0,40.77,41.15,-0.4,11.44,8.71,2.7,6.11,6.86,-0.7,1.4,0.8,0.6,,,,66693,66464,0.3,2231,2539,-12.1,3.3,4375,3874,12.9,6.6,0,0,0.0,16.1,,,43378,33249,76.6,76.2,0.4,51.32,51.32,0.0,0.83,1.27,-0.4,2.1,2.0,0.1,,,,169514,,,12549,,,7.4,,,,,,,,,,,104109,76085,73.1,,,69.40,,,2.06,,,2.2,,,0.0,,,19687,19256,66459
2026/04/02,2026/03/23,2026/03/01,L10,그대의 오후 정엽입니다,1400,,,,,21495,19588,9.7,21202,68665,65723,174323,172276,966,417,131.7,4.5,4225,4324,-2.3,19.7,0,0,0.0,27.0,25.6,1.4,12160,9322,76.7,78.0,-1.3,36.91,38.35,-1.4,35.45,35.83,-0.4,10.50,10.16,0.3,6.24,4.07,2.2,1.3,0.6,0.7,,,,65903,65252,1.0,2731,2953,-7.5,4.1,5180,4400,17.7,7.9,0,0,0.0,18.6,,,36711,27158,74.0,74.1,-0.1,47.52,46.29,1.2,0.88,0.74,0.1,1.0,0.8,0.2,,,,176544,,,15276,,,8.7,,,,,,,,,,,95757,67379,70.4,,,67.06,,,2.00,,,1.1,,,0.0,,,17973,17592,65476
2026/04/02,2026/03/23,2026/03/01,L11,인생은 오디션,1600,,,,,11296,10919,3.5,12097,30517,29137,86310,85397,352,184,91.3,3.1,1784,1997,-10.7,15.8,0,0,0.0,21.5,21.0,0.5,6795,4645,68.4,76.8,-8.4,30.70,36.8,-6.1,29.87,34.36,-4.5,10.82,9.62,1.2,7.07,7.39,-0.3,2.4,0.9,1.5,,,,33242,33287,-0.1,848,949,-10.6,2.6,1165,1088,7.1,3.5,0,0,0.0,13.3,,,20279,14909,73.5,73.6,-0.1,43.60,43.69,-0.1,0.63,0.68,-0.1,1.2,1.0,0.2,,,,85670,,,4871,,,5.7,,,,,,,,,,,48940,33953,69.4,,,62.14,,,1.02,,,1.3,,,0.0,,,7918,7703,30271
2026/04/02,2026/03/23,2026/03/01,L12,6시 저녁바람 김창완입니다,1800,,,,,16819,15838,6.2,16427,52085,50448,130579,128781,554,244,127.0,3.3,2853,3308,-13.8,17.0,0,0,0.0,22.0,23.7,-1.7,10348,7257,70.1,72.1,-2.0,37.08,36.32,0.8,34.07,34.12,0.0,12.57,7.74,4.8,5.74,4.64,1.1,2.1,1.0,1.1,,,,51769,51185,1.1,1896,1830,3.6,3.7,3025,2577,17.4,5.8,0,0,0.0,14.8,,,30827,21970,71.3,71.3,0.0,49.31,48.98,0.3,1.80,1.55,0.3,1.3,1.1,0.2,,,,131781,,,9419,,,7.1,,,,,,,,,,,77857,53225,68.4,,,68.42,,,2.31,,,1.5,,,0.0,,,14217,13813,50607
2026/04/02,2026/03/23,2026/03/01,L13,편상욱의 뉴스직격,1700,,,,,11051,10932,1.1,10888,29844,29136,84673,83311,279,152,83.6,2.5,1665,1991,-16.4,15.1,0,0,0.0,19.3,19.7,-0.4,6396,4529,70.8,70.2,0.6,33.56,34.75,-1.2,29.43,32.57,-3.1,12.93,8.28,4.7,5.92,6.21,-0.3,1.4,0.5,0.9,,,,33309,33455,-0.4,768,808,-5.0,2.3,1092,972,12.3,3.3,0,0,0.0,12.3,,,18568,12741,68.6,67.9,0.7,44.52,44.66,-0.1,1.36,1.00,0.4,0.6,0.6,0.0,,,,83895,,,4218,,,5.0,,,,,,,,,,,44673,28587,64.0,,,63.80,,,1.05,,,0.8,,,0.0,,,7792,7599,30382
2026/04/02,2026/03/23,2026/03/01,L14,김윤상의 뮤직투나잇,2000,,,,,10919,10599,3.0,10913,37589,35847,103382,102643,440,204,115.7,4.0,1851,2165,-14.5,17.0,0,0,0.0,23.0,22.9,0.1,7243,5249,72.5,73.2,-0.7,32.41,32.78,-0.4,29.48,31.26,-1.8,6.60,6.46,0.1,4.90,2.60,2.3,2.2,1.3,0.9,,,,36925,35979,2.6,1741,1700,2.4,4.7,2154,1727,24.7,5.8,0,0,0.0,16.6,,,23006,16444,71.5,70.8,0.7,42.60,41.47,1.1,1.53,1.37,0.2,1.8,1.5,0.3,,,,105605,,,9923,,,9.4,,,,,,,,,,,61803,41842,67.7,,,62.25,,,2.48,,,1.7,,,0.1,,,9869,9666,36121
2026/04/02,2026/03/23,2026/03/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,10250,9709,5.6,11028,31692,29681,81026,79581,455,204,123.0,4.4,1663,1929,-13.8,16.2,0,0,0.0,21.3,17.7,3.6,7223,5439,75.3,79.9,-4.6,37.34,41.89,-4.5,34.63,37.7,-3.1,12.89,7.79,5.1,4.90,8.04,-3.1,3.8,1.9,1.9,,,,29980,29667,1.1,1600,1523,5.1,5.3,1668,1482,12.6,5.6,0,0,0.0,17.7,,,19843,15423,77.7,77.6,0.1,46.38,46.00,0.4,2.17,2.01,0.2,2.2,1.8,0.4,,,,81588,,,7702,,,9.4,,,,,,,,,,,49574,36097,72.8,,,62.80,,,2.26,,,2.3,,,0.1,,,9079,8970,29692
2026/04/02,2026/03/23,2026/03/01,M05,김선재의 책하고놀자,0600,,,,,0,0,,0,11224,10394,26829,26243,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,7598,7077,7.4,148,148,0.0,1.9,539,418,28.9,7.1,0,0,0.0,7.7,,,4971,3608,72.6,71.9,0.7,34.55,34.91,-0.4,0.68,0.68,0.0,0.8,0.5,0.3,,,,28566,,,705,,,2.5,,,,,,,,,,,17770,12460,70.1,,,59.43,,,1.00,,,0.5,,,0.0,,,1872,1758,9224
2026/04/02,2026/03/23,2026/03/01,M07,최영주의 러브FM,0900,,,,,0,0,,0,30919,29641,75878,75622,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,19514,18966,2.9,600,589,1.9,3.1,2150,1862,15.5,11.0,0,0,0.0,11.9,,,12995,9805,75.5,75.1,0.4,32.51,31.65,0.9,0.51,0.58,-0.1,2.9,1.9,1.0,,,,81646,,,2952,,,3.6,,,,,,,,,,,49914,36427,73.0,,,60.28,,,1.65,,,1.4,,,0.0,,,5140,4969,25948
2026/04/02,2026/03/23,2026/03/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,0,0,,0,27104,26144,64402,63946,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,18157,17864,1.6,449,466,-3.6,2.5,1670,1416,17.9,9.2,0,0,0.0,10.3,,,10903,8201,75.2,75.5,-0.3,35.82,35.77,0.0,1.50,1.07,0.4,2.5,2.1,0.4,,,,68681,,,2299,,,3.3,,,,,,,,,,,37715,27154,72.0,,,61.56,,,2.71,,,1.5,,,0.0,,,4574,4381,22893
